Число слов;Число символов;Число уникальных слов;Число клауз;Число предложений;Число знаков препинания;Средняя длина предложения (в количестве слов);Число уникальных слов / Число слов;Число знаков пунктуации / Число слов;Тональность слов (по округленным значениям);Тональность слов (по усредненным значениям);Максимальная глубина синтаксического дерева;Минимальная глубина синтаксического дерева;Средняя глубина синтаксического дерева;Число отрицательных приставок и форм (не,ни,бес,без) / Число слов;Средняя длина слов (в количестве символов);Доля прописных символов;Число восклицательных знаков / Число предложений;Доля инфинитивов;Доля глаголов прошедшего времени;Причастия + деепричастия / Число предложений;Доля глаголов 1 лица;Доля глаголов 2 лица;Доля глаголов 3 лица;Доля глаголов прошедшего времени, первого лица, единственного числа;Доля местоимений 1 лица;Доля местоимений 2 лица;Доля местоимений 3 лица;Доля местоимений 1 лица мн. числа;Доля местоимений 1 лица ед. числа;Коэффициент Трейгера;Коэффициент логической связности;Коэффициент опредмеченности действия (кол. глаголов / кол. существительных);Словарь: Лексика страдания;Словарь: Тематическая_Власти;Словарь: Лексика положительной эмоциональной оценки;Словарь: Безысключительная и усилительная лексика;Словарь: Обсценная лексика;Словарь: Мягкие инвективы;Словарь: Лексика положительной рациональной оценки и ментальных действий;Словарь: Социальное неравенство и несправедливость;Словарь: Тематическая_Демография и экология;Словарь: Инвективы;Словарь: Лексика разрушения и насилия;Словарь: Тематическая_ЖКХ;Словарь: Уголовный жаргон;Словарь: Компьютерный жаргон;Словарь: Отрицательные стеничные эмоции;Словарь: Национальные отношения;Словарь: Лексика мотивации, деятельности и напряжения;Словарь: Тематическая_Преступность;Словарь: Лексика отрицательной рациональной оценки;Словарь: Лексика социального разобщения;Словарь: Тематическая_Дети и образование;Словарь: Тематическая_Протест;Словарь: Прецедентные, архаизмы, междометия и др.;Словарь: Молодежный жаргон;Словарь: Канцеляризмы;Словарь: Тематическая_Экономика;Словарь: Тематическая_Силовые структуры;Словарь: Катастрофы;Словарь: Лексика сопротивления;Словарь: Тематическая_Здравоохранение;Часть речи: прилагательное;Часть речи: наречие;Часть речи: местоименное наречие;Часть речи: числительное-прилагательное;Часть речи: местоимение-прилагательное;Часть речи: часть композита - сложного слова;Часть речи: союз;Часть речи: междометие;Часть речи: числительное;Часть речи: частица;Часть речи: предлог;Часть речи: существительное;Часть речи: местоимение-существительное;Часть речи: глагол;Сем. роль: аблатив;Сем. роль: абстинатив;Сем. роль: авторизатор;Сем. роль: агенс;Сем. роль: адресат;Сем. роль: владелец_инф;Сем. роль: вступление_в_соц_завис;Сем. роль: высший_предм_иерархии;Сем. роль: выход_из_соц_завис;Сем. роль: генератив;Сем. роль: дейст_в_мс_мод;Сем. роль: действие_в_фаз_модиф;Сем. роль: делибератив;Сем. роль: дестинатив;Сем. роль: деструктив;Сем. роль: дименсив;Сем. роль: директив;Сем. роль: дистрибутив;Сем. роль: длительность;Сем. роль: донор;Сем. роль: допол_частью_целое;Сем. роль: замещенный_предмет;Сем. роль: инструментив;Сем. роль: интенсив;Сем. роль: интерпрет_понятия;Сем. роль: источник_кауз_отн;Сем. роль: исходное_явление;Сем. роль: каузат;Сем. роль: каузатив;Сем. роль: каузатор;Сем. роль: каузируемая_ассоциация;Сем. роль: квалитатив;Сем. роль: квантитатив;Сем. роль: класс;Сем. роль: класс_предм_в_комп_оцен_модели;Сем. роль: класс_предметов;Сем. роль: комитатив;Сем. роль: коррелятив;Сем. роль: критерий_оценки;Сем. роль: критерий_сравнения;Сем. роль: ликвидатив;Сем. роль: лимитатив;Сем. роль: лицо_соот;Сем. роль: локатив;Сем. роль: медиатив;Сем. роль: мод_каузатив;Сем. роль: объект;Сем. роль: объект_колич;Сем. роль: объект_орудие;Сем. роль: объект_соучаст;Сем. роль: объектив;Сем. роль: основание_квалификации;Сем. роль: основание_соответствие;Сем. роль: отпр_пред_соп;Сем. роль: отсут_признак;Сем. роль: оцениваемое_действие;Сем. роль: параметр;Сем. роль: партитив;Сем. роль: пациенс;Сем. роль: повод_делиберат;Сем. роль: положение_соц_завис;Сем. роль: посес_субъект-отправитель;Сем. роль: посессив;Сем. роль: потенсив;Сем. роль: предикат;Сем. роль: предм_вст_в_конт_прост_соот;Сем. роль: предм_пот_мод_оценки;Сем. роль: предмет_лок_столк;Сем. роль: предмет_обмена;Сем. роль: предмет_срав;Сем. роль: предпосылка;Сем. роль: предпредикат;Сем. роль: причинно_врем_обусл;Сем. роль: результат_соединения;Сем. роль: результатив;Сем. роль: репродуктив;Сем. роль: рубрикатив;Сем. роль: ситуатив;Сем. роль: соединение;Сем. роль: социальная_категория;Сем. роль: способ_действия;Сем. роль: субъект;Сем. роль: субъект_неакт_дейст;Сем. роль: субъект_соучаст;Сем. роль: сурсив;Сем. роль: тематив;Сем. роль: темпоратив;Сем. роль: транзитив;Сем. роль: трансгрессив;Сем. роль: фабрикатив;Сем. роль: фин_фаз_пол;Сем. роль: эстиматив;Сем. связь: ABL;Сем. связь: ABS;Сем. связь: ADR;Сем. связь: CAUS;Сем. связь: CMP;Сем. связь: COM;Сем. связь: COR;Сем. связь: DES;Сем. связь: DIR;Сем. связь: DIS;Сем. связь: DLB;Сем. связь: DST;Сем. связь: EQ;Сем. связь: FAB;Сем. связь: GEN;Сем. связь: INS;Сем. связь: LIM;Сем. связь: LIQ;Сем. связь: LOC;Сем. связь: MED;Сем. связь: OBJ;Сем. связь: PAR;Сем. связь: POS;Сем. связь: POT;Сем. связь: PRM;Сем. связь: PTN;Сем. связь: QLT;Сем. связь: QNT;Сем. связь: RSN;Сем. связь: SIT;Сем. связь: SUR;Сем. связь: TAR;Сем. связь: TMP;Сем. связь: TRA;Сем. связь: TRG;ID
114;606;85;18;9;19;12.666666666666666;0.7456140350877193;0.16666666666666666;5;5.5;6;2;4.555555555555555;0.07017543859649122;5.315789473684211;0.01485148514851485;0.0;0.15;0.8;0.1111111111111111;0.0;0.0;0.0;0.0;0.375;0.0;0.125;0.0;0.375;0.8;0.6666666666666666;0.5128205128205128;0.0;0.0;0.07894736842105263;0.043859649122807015;0.0;0.017543859649122806;0.13157894736842105;0.0;0.0;0.0;0.0;0.008771929824561403;0.0;0.0;0.0;0.0;0.0;0.0;0.05263157894736842;0.043859649122807015;0.0;0.0;0.017543859649122806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.09649122807017543;0.043859649122807015;0.0;0.0;0.12280701754385964;0.0;0.07017543859649122;0.0;0.0;0.06140350877192982;0.08771929824561403;0.2719298245614035;0.07017543859649122;0.17543859649122806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008771929824561403;0.0;0.0;0.0;0.008771929824561403;0.0;0.0;0.0;0.0;0.0;0.008771929824561403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008771929824561403;0.0;0.0;0.0;0.0;0.07894736842105263;0.0;0.0;0.02631578947368421;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017543859649122806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05263157894736842;0.0;0.0;0.0;0.0;0.02631578947368421;0.008771929824561403;0.0;0.0;0.0;0.008771929824561403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008771929824561403;0.0;0.0;0.0;0.008771929824561403;0.0;0.0;0.0;0.0;0.0;0.008771929824561403;0.0;0.008771929824561403;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;51
186;946;108;36;19;26;9.789473684210526;0.5806451612903226;0.13978494623655913;0;-0.11111111111110772;7;2;4.052631578947368;0.021505376344086023;5.086021505376344;0.03382663847780127;0.0;0.125;0.875;0.3157894736842105;0.0;0.0;0.075;0.0;0.6428571428571429;0.0;0.25;0.5;0.14285714285714285;2.0;0.6491228070175439;0.5333333333333333;0.005376344086021506;0.0;0.08064516129032258;0.010752688172043012;0.0;0.0;0.11827956989247312;0.005376344086021506;0.0;0.005376344086021506;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.026881720430107527;0.005376344086021506;0.0;0.0;0.005376344086021506;0.0;0.005376344086021506;0.005376344086021506;0.0;0.0;0.0;0.0;0.053763440860215055;0.026881720430107527;0.021505376344086023;0.0;0.053763440860215055;0.0;0.07526881720430108;0.0;0.010752688172043012;0.005376344086021506;0.12365591397849462;0.25268817204301075;0.15053763440860216;0.21505376344086022;0.005376344086021506;0.0;0.005376344086021506;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.005376344086021506;0.0;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010752688172043012;0.0;0.005376344086021506;0.0;0.0;0.0;0.0;0.05913978494623656;0.005376344086021506;0.0;0.026881720430107527;0.0;0.0;0.0;0.005376344086021506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.0;0.010752688172043012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12365591397849462;0.0;0.0;0.005376344086021506;0.0;0.021505376344086023;0.005376344086021506;0.0;0.0;0.0;0.0;0.0;0.0;0.016129032258064516;0.0;0.0;0.0;0.0;0.0;0.016129032258064516;0.0;0.010752688172043012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.016129032258064516;0.005376344086021506;0.010752688172043012;0.0;0.005376344086021506;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005376344086021506;0.005376344086021506;0.0;0.0;11
75;365;54;9;4;9;18.75;0.72;0.12;3;4.166666666666666;7;4;5.0;0.02666666666666667;4.866666666666666;0.0136986301369863;0.0;0.2727272727272727;0.7272727272727273;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.08333333333333333;0.0;0.75;0.8461538461538461;1.25;0.4074074074074074;0.013333333333333334;0.0;0.06666666666666667;0.04;0.0;0.0;0.22666666666666666;0.0;0.0;0.0;0.0;0.013333333333333334;0.013333333333333334;0.0;0.0;0.0;0.013333333333333334;0.0;0.02666666666666667;0.013333333333333334;0.0;0.0;0.0;0.0;0.02666666666666667;0.013333333333333334;0.0;0.0;0.0;0.0;0.09333333333333334;0.05333333333333334;0.013333333333333334;0.0;0.08;0.0;0.05333333333333334;0.0;0.0;0.05333333333333334;0.14666666666666667;0.2;0.16;0.14666666666666667;0.0;0.0;0.0;0.0;0.013333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013333333333333334;0.013333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.12;0.0;0.0;0.013333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013333333333333334;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;89
93;486;73;17;9;15;10.333333333333334;0.7849462365591398;0.16129032258064516;3;4.174603174603168;6;3;3.888888888888889;0.021505376344086023;5.225806451612903;0.0205761316872428;0.0;0.05555555555555555;0.8888888888888888;0.2222222222222222;0.0;0.0;0.0;0.0;0.6923076923076923;0.0;0.15384615384615385;0.23076923076923078;0.46153846153846156;1.2;0.5925925925925926;0.47368421052631576;0.010752688172043012;0.0;0.07526881720430108;0.03225806451612903;0.0;0.0;0.12903225806451613;0.0;0.010752688172043012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010752688172043012;0.0;0.0;0.0;0.010752688172043012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.10752688172043011;0.043010752688172046;0.0;0.0;0.053763440860215055;0.0;0.043010752688172046;0.0;0.0;0.021505376344086023;0.12903225806451613;0.26881720430107525;0.13978494623655913;0.1935483870967742;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021505376344086023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.11827956989247312;0.0;0.0;0.08602150537634409;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010752688172043012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.08602150537634409;0.0;0.0;0.0;0.0;0.021505376344086023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010752688172043012;0.0;0.0;0.0;0.0;0.010752688172043012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.021505376344086023;0.0;0.03225806451612903;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010752688172043012;0.0;0.0;76
176;945;126;30;22;48;8.0;0.7159090909090909;0.2727272727272727;10;10.38571428571428;5;2;3.8181818181818183;0.028409090909090908;5.369318181818182;0.02962962962962963;0.0;0.20689655172413793;0.7586206896551724;0.045454545454545456;0.27586206896551724;0.0;0.1724137931034483;0.27586206896551724;0.8421052631578947;0.15789473684210525;0.0;0.05263157894736842;0.7894736842105263;1.2083333333333333;0.4393939393939394;0.3717948717948718;0.011363636363636364;0.0;0.13068181818181818;0.022727272727272728;0.0;0.0;0.1534090909090909;0.0;0.011363636363636364;0.0;0.0;0.0;0.0;0.005681818181818182;0.0;0.0;0.0;0.0;0.005681818181818182;0.03977272727272727;0.005681818181818182;0.0;0.022727272727272728;0.011363636363636364;0.0;0.0;0.0;0.0;0.0;0.005681818181818182;0.10795454545454546;0.03977272727272727;0.017045454545454544;0.0;0.028409090909090908;0.0;0.022727272727272728;0.0;0.0;0.028409090909090908;0.14204545454545456;0.3352272727272727;0.10795454545454546;0.16477272727272727;0.0;0.0;0.0;0.0;0.005681818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017045454545454544;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0625;0.0;0.0;0.022727272727272728;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005681818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005681818181818182;0.0;0.0;0.0;0.05113636363636364;0.0;0.0;0.0;0.0;0.0;0.011363636363636364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011363636363636364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005681818181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.005681818181818182;0.0;0.0;0.0;0.005681818181818182;0.0;0.0;0.0;0.0;0.0;77
80;428;67;15;7;11;11.428571428571429;0.8375;0.1375;0;1.633333333333333;9;3;4.857142857142857;0.025;5.35;0.016355140186915886;0.0;0.06666666666666667;0.9333333333333333;0.14285714285714285;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.75;3.0;0.8571428571428571;0.4411764705882353;0.0;0.0;0.1;0.0;0.0;0.0;0.1375;0.0;0.0;0.0125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0125;0.0;0.0;0.0;0.0;0.05;0.075;0.0125;0.0;0.0125;0.0;0.05;0.0;0.0;0.0125;0.175;0.325;0.1;0.1875;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0125;0.0;0.0;0.025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.05;0.0;0.0;0.0;0.0;0.0125;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;19
226;969;117;37;15;34;15.066666666666666;0.5176991150442478;0.1504424778761062;0;-0.23333333333332096;6;2;4.266666666666667;0.048672566371681415;4.287610619469026;0.015479876160990712;0.0;0.23684210526315788;0.7368421052631579;0.0;0.10526315789473684;0.02631578947368421;0.34210526315789475;0.07894736842105263;0.525;0.05;0.2;0.05;0.475;1.7272727272727273;1.1333333333333333;0.5507246376811594;0.008849557522123894;0.0;0.11504424778761062;0.03982300884955752;0.0;0.0;0.168141592920354;0.0;0.004424778761061947;0.004424778761061947;0.0;0.0;0.0;0.004424778761061947;0.0;0.0;0.017699115044247787;0.0;0.01327433628318584;0.004424778761061947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.022123893805309734;0.0752212389380531;0.030973451327433628;0.0;0.0752212389380531;0.0;0.15486725663716813;0.0;0.004424778761061947;0.08849557522123894;0.07079646017699115;0.12831858407079647;0.17699115044247787;0.168141592920354;0.004424778761061947;0.0;0.0;0.0;0.01327433628318584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004424778761061947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01327433628318584;0.0;0.0;0.0;0.0;0.0;0.004424778761061947;0.004424778761061947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03982300884955752;0.0;0.0;0.030973451327433628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008849557522123894;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07079646017699115;0.0;0.0;0.0;0.0;0.035398230088495575;0.0;0.0;0.0;0.0;0.0;0.004424778761061947;0.0;0.004424778761061947;0.008849557522123894;0.0;0.0;0.0;0.0;0.0;0.0;0.004424778761061947;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004424778761061947;0.0;0.0;0.0;0.0;0.01327433628318584;0.0;0.0;0.0;0.0;0.0;0.0;0.008849557522123894;0.0;0.0;12
153;803;109;32;19;40;8.052631578947368;0.7124183006535948;0.26143790849673204;3;6.47222222222221;8;2;4.105263157894737;0.0457516339869281;5.248366013071895;0.026151930261519303;0.15789473684210525;0.16666666666666666;0.75;0.15789473684210525;0.0;0.027777777777777776;0.027777777777777776;0.0;0.5;0.0;0.21428571428571427;0.5;0.0;2.5714285714285716;0.49122807017543857;0.8;0.006535947712418301;0.0;0.1111111111111111;0.032679738562091505;0.0;0.0;0.13725490196078433;0.0;0.0;0.0;0.0;0.006535947712418301;0.006535947712418301;0.0;0.0;0.0;0.013071895424836602;0.0;0.006535947712418301;0.032679738562091505;0.013071895424836602;0.0;0.0;0.006535947712418301;0.0;0.0;0.0;0.0;0.006535947712418301;0.0;0.058823529411764705;0.11764705882352941;0.0392156862745098;0.013071895424836602;0.0196078431372549;0.0;0.0718954248366013;0.0;0.0;0.0392156862745098;0.1111111111111111;0.20261437908496732;0.0915032679738562;0.23529411764705882;0.0;0.0;0.0;0.0;0.006535947712418301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006535947712418301;0.0;0.0;0.0;0.013071895424836602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0718954248366013;0.0;0.0;0.0196078431372549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013071895424836602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006535947712418301;0.0;0.0;0.0;0.006535947712418301;0.0;0.0;0.0;0.0784313725490196;0.0;0.0;0.0;0.0;0.013071895424836602;0.013071895424836602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006535947712418301;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.013071895424836602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;95
287;1441;172;42;18;50;15.944444444444445;0.5993031358885017;0.17421602787456447;8;10.522222222222215;9;3;5.0;0.017421602787456445;5.020905923344948;0.01943095072866065;0.0;0.17777777777777778;0.8222222222222222;0.05555555555555555;0.022222222222222223;0.0;0.022222222222222223;0.022222222222222223;0.9259259259259259;0.0;0.0;0.07407407407407407;0.8518518518518519;1.0975609756097562;1.1481481481481481;0.45;0.003484320557491289;0.0;0.08710801393728224;0.041811846689895474;0.0;0.0;0.1602787456445993;0.0;0.003484320557491289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006968641114982578;0.0;0.006968641114982578;0.017421602787456445;0.03484320557491289;0.0;0.010452961672473868;0.003484320557491289;0.017421602787456445;0.003484320557491289;0.0;0.0;0.0;0.0;0.08013937282229965;0.08013937282229965;0.0313588850174216;0.010452961672473868;0.05226480836236934;0.0;0.0627177700348432;0.0;0.003484320557491289;0.020905923344947737;0.15331010452961671;0.25435540069686413;0.09407665505226481;0.156794425087108;0.003484320557491289;0.003484320557491289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006968641114982578;0.0;0.0;0.0;0.0;0.0;0.0;0.020905923344947737;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010452961672473868;0.0;0.0;0.003484320557491289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.04878048780487805;0.0;0.0;0.013937282229965157;0.0;0.0;0.0;0.006968641114982578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003484320557491289;0.0;0.013937282229965157;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07317073170731707;0.0;0.003484320557491289;0.0;0.0;0.010452961672473868;0.003484320557491289;0.0;0.0;0.0;0.0;0.003484320557491289;0.0;0.0;0.006968641114982578;0.0;0.0;0.0;0.0;0.013937282229965157;0.0;0.0;0.0;0.0;0.0;0.003484320557491289;0.0;0.0;0.0;0.010452961672473868;0.0;0.006968641114982578;0.0;0.0;0.0;0.0;0.003484320557491289;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003484320557491289;0.0;44
90;494;67;12;5;9;18.0;0.7444444444444445;0.1;2;3.8333333333333277;6;3;4.4;0.044444444444444446;5.488888888888889;0.010121457489878543;0.0;0.38461538461538464;0.6153846153846154;0.0;0.38461538461538464;0.0;0.15384615384615385;0.38461538461538464;0.8888888888888888;0.0;0.0;0.0;0.8888888888888888;0.9285714285714286;1.2666666666666666;0.40625;0.0;0.0;0.05555555555555555;0.03333333333333333;0.0;0.0;0.18888888888888888;0.03333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011111111111111112;0.0;0.03333333333333333;0.0;0.03333333333333333;0.0;0.0;0.0;0.011111111111111112;0.0;0.0;0.0;0.0;0.0;0.1111111111111111;0.1111111111111111;0.022222222222222223;0.011111111111111112;0.03333333333333333;0.0;0.07777777777777778;0.0;0.0;0.0;0.13333333333333333;0.25555555555555554;0.1;0.14444444444444443;0.011111111111111112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011111111111111112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011111111111111112;0.0;0.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.011111111111111112;0.0;0.0;0.0;0.0;0.0;0.0;0.011111111111111112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011111111111111112;0.0;0.011111111111111112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07777777777777778;0.0;0.0;0.0;0.0;0.022222222222222223;0.0;0.0;0.0;0.0;0.0;0.011111111111111112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011111111111111112;0.0;0.011111111111111112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;84
